ExperimentID,SystemName,TextNumber,UserID,Event,Timestamp
0_VoiceGaze_0123_04-05-2021,VoiceGaze,0,0123,NewExperiment,2021-05-04 14:52:16
0_VoiceGaze_0123_04-05-2021,VoiceGaze,0,0123,EndExperiment,2021-05-04 15:11:41
