ExperimentID,SystemName,TextNumber,UserID,Event,Timestamp
0_VoiceGaze_317649606_23-05-2021,VoiceGaze,0,317649606,NewExperiment,2021-05-23 14:37:43
0_VoiceGaze_317649606_23-05-2021,VoiceGaze,0,317649606,EndExperiment,2021-05-23 14:41:43
1_VoiceGaze_317649606_23-05-2021,VoiceGaze,1,317649606,NewExperiment,2021-05-23 14:42:03
1_VoiceGaze_317649606_23-05-2021,VoiceGaze,1,317649606,EndExperiment,2021-05-23 14:43:49
2_VoiceGaze_317649606_23-05-2021,VoiceGaze,2,317649606,NewExperiment,2021-05-23 14:44:12
2_VoiceGaze_317649606_23-05-2021,VoiceGaze,2,317649606,EndExperiment,2021-05-23 14:45:46
3_VoiceGaze_317649606_23-05-2021,VoiceGaze,3,317649606,NewExperiment,2021-05-23 14:45:58
3_VoiceGaze_317649606_23-05-2021,VoiceGaze,3,317649606,EndExperiment,2021-05-23 14:48:43
