ExperimentID,SystemName,TextNumber,UserID,Event,Timestamp
0_VoiceMouse_317649606_28-05-2021,VoiceMouse,0,317649606,NewExperiment,2021-05-28 18:27:05
0_VoiceMouse_317649606_28-05-2021,VoiceMouse,0,317649606,EndExperiment,2021-05-28 18:27:17
