ExperimentID,SystemName,TextNumber,UserID,Event,Timestamp
0_VoiceGaze_123465_03-05-2021,VoiceGaze,0,123465,NewExperiment,2021-05-03 17:29:21
0_VoiceGaze_123465_03-05-2021,VoiceGaze,0,123465,EndExperiment,2021-05-03 17:29:31
1_VoiceGaze_123465_03-05-2021,VoiceGaze,1,123465,NewExperiment,2021-05-03 17:29:43
0_VoiceGaze_123465_03-05-2021,VoiceGaze,0,123465,NewExperiment,2021-05-03 18:02:46
